KO	V102	V103	V104	V011	V112	V113	V118	V119	V012	V125	V128	V129	V013	V132	V014	V141	V149	V015	V153	V155	V156	V159	V016	V161	V175	V002	V208	V021	V215	V216	V218	V219	V022	V222	V227	V023	V230	V024	V243	V254	V260	V267	V277	V028	V280	V283	V290	V297	V311	V312	V313	V320	V343	V036	V037	V373	V038	V393	V043	V049	V005	V050	V051	V054	V055	V057	V060	V061	V063	V065	V074	V075	V008	V080	V082	V085	V087	V092	V094	V097	V003	pathway_1	pathway_2	pathway_3
K02030	11.692307692307692	2216.282307692308	171.44230769230768	1985.1538461538464	806.7692307692307	1471.0946153846153	34795.06461538461	943.6669230769232	1067.6407692307691	1298.026153846154	0	0	16.942307692307693	1596.7107692307693	18.476923076923075	583.2815384615385	2325.846153846154	2519.2638461538463	86.44	22.96153846153846	0	0	0	1629.2484615384617	7.4423076923076925	10	56.14076923076924	0	0	1862.2823076923075	33.91538461538461	0	1876.41	3679.5253846153846	31441.846153846152	771.8461538461538	0	960.4407692307692	0	1750.3076923076924	157.7176923076923	12933.03846153846	106.92307692307692	161.12153846153845	2667.5799999999995	264.4230769230769	37.46153846153846	641.7053846153847	0	0	9.923076923076923	16.023846153846154	3448.8607692307696	990.1415384615384	20.53846153846154	1232.643846153846	1103.193076923077	39.53846153846154	1136.6153846153843	1377.076923076923	125.2176923076923	0	1304.7946153846156	4185.327692307693	857.5961538461538	0	32.76923076923077	29.384615384615383	217.19461538461536	0	0	0	18313.91076923077	896.6023076923077	675.2176923076921	3636.223076923077	912.3846153846154	718.7692307692307	1839.897692307692	12.053846153846154	0	Environmental Information Processing	Membrane Transport	Transporters
K02040	6.761904761904762	0	80.10714285714286	1101.1190476190477	0	1317.3314285714284	26366.254285714283	282.7938095238095	143.55523809523808	1141.6509523809525	0	0	6.571428571428571	291.53809523809525	7.628571428571428	55.773809523809526	448.54761904761904	3.0657142857142854	40.8	11.273809523809524	470.04761904761904	0	0	140.33809523809526	5.595238095238095	0	12.571428571428571	0	58	1397.1271428571429	22.24047619047619	0	705.3014285714286	12.904761904761903	23705.238095238095	41.523809523809526	0	1273.304761904762	0	1.0952380952380951	65.1547619047619	9300.09523809524	85.42857142857143	19.15857142857143	1081.8852380952385	0	0	89.85714285714286	247.66666666666663	0	2.738095238095238	8.948571428571427	799.3695238095239	341.9685714285714	8.333333333333334	346.2	570.1114285714286	0	203.3928571428571	0	69.96428571428571	235.66666666666663	607.6666666666666	2646.4571428571426	3.9166666666666665	4.428571428571429	15.023809523809524	0	46.88238095238095	4359.619047619048	0	0	13707.686666666668	138.9047619047619	387.2185714285712	68.33190476190478	301.85714285714283	0	742.9047619047619	7.142857142857143	0	Environmental Information Processing	Membrane Transport	Abc Transporters
K02060	4158.060263157895	13738.605263157897	26801.87868421052	9843.688421052631	2546.8726315789477	14181.973947368422	11474.833421052632	6766.337894736842	6465.4918421052635	4737.952105263158	26331.27789473684	1493.6315789473683	26320.196842105262	12459.820526315789	19568.584210526315	920.3947368421052	11618.03947368421	8424.441842105263	12040.404210526314	23563.04815789474	838.2544736842104	55000.40342105264	18137.526315789473	1595.3926315789474	31518.58552631579	34967.26368421053	22346.34105263158	14235.153684210523	14592.468684210527	415.8515789473684	23911.611842105263	436.9736842105263	6232.3421052631575	4663.676842105264	4335.921052631579	15012.696842105266	25148.052631578947	16121.865263157895	481.2894736842105	6846.982368421053	30730.22947368421	6544.789473684211	26618.763157894737	6092.493421052632	8429.314736842105	15894.894736842103	21306.973684210527	30290.31631578947	7555.402105263159	33524.36000000001	6013.951842105263	22035.88552631579	21131.436578947363	8587.614210526315	37527.65789473684	13980.514210526317	13849.822368421052	27407.29	11766.337631578948	4768.631578947368	36242.321052631574	31600.720526315792	13064.90894736842	6716.238947368422	18547.081315789474	816.1628947368423	21272.79157894737	34.89473684210526	3577.6542105263156	5354.299473684211	11858	1040.407894736842	12381.40736842105	2964.6136842105266	38115.46052631579	22576.072105263156	24372.973684210527	1712.9571052631577	6851.13657894737	2935.790526315789	55508.658421052634	Environmental Information Processing	Membrane Transport	Abc Transporters
K03040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0.03333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Metabolism	Nucleotide Metabolism	Pyrimidine Metabolism
K03050	1.5208333333333333	0.08333333333333333	18.090416666666663	1.9583333333333333	9.854166666666666	3.4095833333333334	0.02791666666666667	2.9583333333333335	20.840416666666663	1.3125	0.5833333333333334	0	0.2916666666666667	16.916666666666668	2.4375	30.4025	0.0625	0.5416666666666666	7.447916666666667	5.305416666666667	1.4029166666666668	2.07625	1.0833333333333333	0.4166666666666667	0	1.8541666666666667	0.5625	25.604166666666668	0.9929166666666666	0.20833333333333337	0.4166666666666667	0	0.8541666666666666	0.875	0.125	31.354166666666668	0	0.10416666666666669	1	2.3470833333333334	2.75	0.25	0	1.25	198.55541666666667	0.04166666666666666	0.20833333333333337	0.16666666666666666	1	0.39625	1.73625	1.0416666666666667	53.80583333333333	10.833333333333334	0	4.541666666666667	5.354166666666667	0.04166666666666666	0.16666666666666666	0.0625	24.125	0	0.7083333333333334	2.36125	6.784583333333333	9.98625	0	0	0.6041666666666666	1.2291666666666667	3.7708333333333335	0.4791666666666667	2.5833333333333335	4.520833333333333	47.888749999999995	4.479166666666667	5.5	2.0695833333333336	0.6458333333333334	0	0.6458333333333334	Metabolism	Nucleotide Metabolism	Pyrimidine Metabolism
K03060	4237.2570000000005	29900.151999999995	27428.0745	24503.240000000005	7904.240000000003	32403.88600000001	25212.9725	25052.678999999993	9017.0795	17817.3385	29217.852999999996	1214.75	26114.206500000008	26018.235500000003	19511.02	3794.9630000000006	17300.275	29774.683499999996	13343.1965	23443.072000000004	2170.552999999999	25107.397000000004	18044.9	10630.315999999995	31257.6	34882.7685	22412.3255	16974.4915	32663.641000000003	1383.1725	21993.5	446.6	26434.656000000006	32747.629500000003	13976.95	35672.76900000001	25466.75	28074.833	479.45	37166.497	24296.616500000004	16524.8	24472.55	11534.456000000002	15824.661499999998	17980.25	20386.05	36331.14549999999	14291.429500000002	33240.1945	6026.027999999999	17574.083	28059.713	34721.672999999995	29145.55	21376.047	26018.864	24513.06849999999	19301.032	16735.775	33197.104499999994	33043.3355	31457.385	20392.0105	27606.993	890.2215	39533.35700000001	216.9	9417.141	22671.420499999997	11809.125	1103.275	26617.929000000004	13045.517999999998	40034.4365	24332.968	22684.1	6187.6849999999995	25473.911499999995	2909.638	80460.281	Metabolism	Nucleotide Metabolism	Pyrimidine Metabolism
K03070	1906.2416216216216	13599.199189189188	12417.812702702704	11406.215405405408	3514.4316216216216	14237.80108108108	11453.025405405404	11385.938918918917	4481.659729729729	9298.18027027027	12977.643513513513	529.6216216216217	11770.496486486489	11788.75567567568	8797.608108108108	1842.9664864864865	8266.324324324325	12623.198378378378	5952.027027027027	10569.176486486487	995.438378378378	11309.507567567567	8125.027027027027	6069.280810810809	14080.885135135137	15706.807567567565	10099.988108108108	7662.117027027028	15520.422972972974	633.8545945945946	9854.636486486488	0	12237.521351351354	15407.029459459462	6364.108108108108	16107.564054054055	11431	12922.636216216217	212.9189189189189	15686.602162162166	10785.074594594596	8072.351351351352	10917.378378378378	4831.501081081082	7812.787027027027	8246.351351351352	9168.783783783783	17146.64189189189	6594.543243243244	0	2715.8437837837832	7307.755675675675	13103.86108108108	16686.06621621622	12895.486486486489	9910.58162162162	11423.448378378378	11045.658918918918	8829.935405405406	7857.7027027027025	14183.184054054052	14911.334324324323	13904.969999999998	10593.74837837838	12412.87027027027	402.7351351351351	16557.038918918923	105.35135135135135	4041.074594594595	10829.686486486484	5320.0675675675675	500.8243243243243	12018.232162162163	5782.8389189189165	18127.33243243243	11881.241891891894	10498.527027027028	2945.027837837838	13077.058918918918	1314.7313513513511	36645.05756756757	Environmental Information Processing	Membrane Transport	Secretion System
K03410	2346.076666666667	17417.572857142855	15312.129047619048	12430.657619047624	4318.61	15800.66761904762	14023.138095238097	12362.68476190476	5059.678571428572	9434.698571428573	16030.018095238096	939.952380952381	14512.947142857143	14017.014285714286	10852.433333333334	2050.844761904762	10251.142857142857	14702.228571428572	7322.41857142857	13033.438571428573	1043.9461904761906	19922.45857142858	10022.52380952381	6196.431428571428	17365.130952380954	19358.54095238095	12434.42857142857	9229.01619047619	16718.810476190476	776.8685714285715	13909.088095238098	245.95238095238096	15340.133809523812	15305.671904761904	8044.9047619047615	16890.375714285718	14083.857142857143	14419.34380952381	289.8095238095238	16632.90285714286	18836.665714285715	9380.90476190476	14739.809523809525	5677.621904761905	9327.215238095238	9889.833333333334	11913.809523809525	19110.661428571424	7443.751428571429	18467.446666666663	3349.3985714285714	15157.677142857145	18169.11714285714	16983.21761904762	22693.14285714286	12038.585714285711	14683.018571428567	14203.159999999996	11038.993333333336	7896.071428571428	21341.50333333333	18528.858571428565	17157.199523809522	12531.371904761903	14518.512857142858	560.0204761904761	18938.552857142862	103.52380952380952	4425.915238095238	12608.867619047618	6566.285714285715	621.7619047619048	14240.35523809524	6422.024761904761	22213.79095238095	12545.418095238096	15095.880952380952	3120.6042857142857	13548.287142857143	1617.922380952381	42743.814761904774	Cellular Processes	Cell Motility	Bacterial Motility Proteins
K03420	2365.2095833333333	19241.65375	15286.657916666669	14792.1725	5378.651666666667	19632.119583333333	14531.29458333333	15368.287083333336	5173.134999999999	9597.496666666666	16826.89	806.0416666666666	14509.0475	15741.005	10842.920833333332	2606.95625	10682.854166666666	20863.52125	7613.3175	13020.32125	1153.0779166666669	15695.672083333331	10027.708333333334	7351.040833333333	17365.1875	19413.0775	12486.604166666666	9881.166666666666	19164.9175	797.96875	13182.410416666666	250.33333333333337	17323.123750000002	23175.37291666667	8035.041666666667	20582.87041666667	14247.791666666666	16061.669166666668	277.25	26082.40125	16501.671666666665	9772.916666666666	14081.25	7314.332083333335	9021.47125	10230.645833333334	11718.333333333334	18706.06458333333	8499.095	18466.612916666665	3353.119583333333	11210.860833333334	16905.09	20589.955	19862.958333333332	13425.38	16174.475	13862.931666666664	11892.345	10926.416666666666	19672.26833333333	18503.22333333333	19404.87625	11071.478333333333	16765.822916666668	519.4137499999999	24694.64708333334	153.25	5918.654583333333	13559.988333333333	6558.208333333333	614.5416666666666	15878.895416666666	8724.910833333333	22422.767916666668	14144.480833333331	14057.25	4338.779166666667	14647.1575	1615.3645833333333	49122.65041666667	Genetic Information Processing	Folding, Sorting And Degradation	Proteasome
K03430	5192.288695652173	37296.03086956522	33675.96347826086	27974.7947826087	9442.881739130436	35996.78608695652	30137.09999999999	27746.910869565218	10224.961304347826	19938.888260869564	35529.36608695652	1697.9565217391305	32167.55565217392	30644.06086956522	24019.726086956525	4468.55	21446.08695652174	35648.88304347825	16270.75695652174	28844.55521739131	2223.0534782608693	32745.881304347833	22206	15253.649565217387	38503.5	42942.422608695655	27560.413043478256	20592.55782608696	37523.07826086957	1556.659565217392	28498.24782608695	547.9565217391304	32003.250869565225	37744.64739130435	16736.478260869564	34936.43608695652	31299.565217391304	32401.563043478265	600.4347826086956	42392.316086956525	34397.943913043484	19806.521739130436	30780.782608695652	13198.03347826087	17617.16434782609	21948.17391304348	25609.739130434784	37731.25782608695	16621.06043478261	40945.61086956522	7410.05347826087	24791.623043478263	35127.93739130435	37650.529565217395	41442.69565217391	26621.264347826083	31504.18260869565	30343.11826086956	23722.65826086956	18204.934782608696	42044.351739130434	40612.79956521739	36928.33608695652	24046.773043478253	32503.0947826087	1080.358695652174	44954.87565217393	252.04347826086956	10333.07608695652	26289.1352173913	14525.826086956522	1354.8478260869565	31428.933043478264	15127.849999999997	48827.75608695652	27505.786956521744	29962.804347826088	7565.045652173913	28977.241739130433	3582.675217391304	96335.41173913042	Metabolism	Metabolism Of Other Amino Acids	Phosphonate And Phosphinate Metabolism
K04080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00886666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genetic Information Processing	Folding, Sorting And Degradation	Chaperones And Folding Catalysts
K04112	4386.605625	31878.523124999992	28478.433124999996	24405.77937500001	8796.310625	30702.63875	26059.473749999997	24234.410624999997	9586.19125	17456.6725	29939.87749999999	1343.75	27200.300000000007	26120.590000000007	20304.275	3636.69125	19324.8125	29152.8225	13723.453125	24384.878125000003	2001.575	26152.675000000003	18775.25	9905.589999999998	32559.296875	36304.2	23311.0525	17274.739375	32126.66250000001	1431.2668750000005	23606.234374999996	462.875	30262.716250000005	31308.41250000001	14635.0625	30436.331250000007	26438.125	27645.895625	497.4375	34823.51875	27554.06125000001	17735.8125	25716.6875	11049.27875	14900.523125	18541.5	21464.25	33368.94187499999	14594.360625	34622.3875	6260.668749999999	17917.030625	30599.44	32457.319375000003	33105.25	21949.6625	27498.375624999997	25488.231249999993	20349.93375	15378.21875	34452.044375	34530.91875	31923.84562499999	19993.585000000003	27431.540625	893.86875	37528.85562500001	209.375	8771.676875000001	26033.76437499999	12275.21875	1145.90625	27120.810000000005	12643.908124999998	41256.919375	25039.8425	25046.78125	6308.876875	26092.011874999997	3032.2881249999996	80766.85625000001	Metabolism	Xenobiotics Biodegradation And Metabolism	Benzoate Degradation
K04113	0.36	0	4.36	0	0	0	0	0	0	0	0	0	0	0	0	11.0666	0	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0	0	0	0	82.0466	0	0	0	0	0	0	0	27.093400000000003	0	0	0	1.52	0	0	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	19.1866	1.81	0	0	0	0	0	Metabolism	Xenobiotics Biodegradation And Metabolism	Benzoate Degradation
K00072	3548.56	21792.9175	22532.8125	16220.375	0	23274.37	0	15206.25	4656.675	8465.2725	24415.0875	0	21770.3125	17662.16	16227.625	3564.3075	10077.75	28421.3775	10933.585	19538.2475	817.7125000000001	20906.1625	0	2305.2974999999997	26043	29086	18643.0875	14486.9975	23353.5175	0	18879.824999999997	0	12746.75	29521.54	0	21944.8125	0	20014.29	402.75	34805.58	21700.7075	0	0	9575.9375	8718.3325	0	0	19329.2925	0	27705.214999999997	5033.4625	11902.8025	20690.6825	21614.125	26504	16913.46	16839.3975	0	15698.4875	0	27859.6425	0	0	7284.3325	24112.0775	776.0374999999999	33544.435	0	6944.375	7100.459999999999	9836.75	912.5	17707.4225	9340.415	33656.2325	18471.1775	18478.125	0	13191.385	2434.7875000000004	0	Metabolism	Metabolism Of Cofactors And Vitamins	Folate Biosynthesis
K00250	3172.402962962963	27420.890370370373	20519.337407407405	20218.93703703704	7382.455555555557	27460.361111111102	24333.542592592592	22182.05888888889	6889.293333333333	13926.710740740744	22653.509629629625	1181.148148148148	19354.705555555556	22051.592962962965	14478.303703703705	3473.708888888889	14208.074074074077	26453.223333333335	10330.658888888887	17385.09592592593	1812.1259259259257	23258.849259259256	13391.62962962963	13765.194814814811	23156.564814814818	25892.90259259259	16646.841111111113	13140.833333333334	26779.56407407408	1385.720740740741	17963.36666666667	334.3703703703704	25752.91148148149	28615.15111111112	15036.851851851852	28701.196296296293	19003.37037037037	22587.262962962963	379.1111111111111	34446.318148148144	22918.410370370373	14762.74074074074	18084.40740740741	9933.494814814818	13277.225185185183	13630.666666666666	15161.703703703704	25794.68185185185	11856.015925925927	24624.713703703703	4479.632222222222	17098.957777777778	23757.540740740744	30064.74	27492.666666666668	18217.52703703704	23693.02703703704	18719.31	16435.725555555553	13980.111111111111	23606.005555555552	25143.17407407407	29338.58148148148	18344.477777777774	22595.718888888885	689.3766666666668	33795.52962962964	186.2962962962963	8131.504074074073	20523.41	8760.648148148148	843.3148148148148	24341.46666666667	11853.748148148146	30297.552222222224	15674.887037037037	18866	5380.767777777777	21323.04037037037	2157.6766666666667	64917.637037037035	Unclassified	Unclassified	Unclassified
K00310	273.6181481481481	0	1796.2577777777778	1571.641851851852	0	2032.907777777778	1482.513333333333	1563.605185185185	524.3418518518519	979.2777777777778	1825.5814814814817	0	1617.752962962963	1667.4855555555555	1223.5444444444445	395.24	1228.6296296296296	2203.6540740740743	0	1472.7303703703703	0	0	0	226.3025925925926	1930.7407407407409	0	1389.0507407407408	1190.2837037037038	2015.5296296296297	71.55592592592592	1403.624074074074	0	1878.8270370370371	2203.6540740740743	0	1728.5677777777778	1577.5555555555557	1668.8914814814814	0	2589.998888888889	1659.402962962963	1103.611111111111	1626.888888888889	745.752962962963	2045.1096296296296	1114.7962962962963	0	1522.7040740740738	873.1540740740742	2054.4655555555555	382.7788888888889	2335.95962962963	2442.8	2072.444814814815	1970.5925925925928	1428.6496296296298	1764.4696296296297	0	1298.3866666666668	957.7407407407408	2203.8781481481483	2035.7285185185185	0	2575.887037037037	1787.5725925925926	102.91111111111113	2492.784814814815	0	560.4577777777778	1287.494074074074	0	0	1666.815925925926	897.8766666666668	2795.6996296296297	1518.4262962962964	1494.537037037037	0	1500.0996296296298	183.8737037037037	5171.450740740741	Metabolism	Metabolism Of Other Amino Acids	Glutathione Metabolism
K00312	2.25	0	16.4375	9.5	0	33.525	0	63.75	8	8	2.4175	0	0	72.9	6	128.51999999999998	98.125	2.7325	42.25	2.5625	0	0	8.5	46.925	0	0	0	0	12	0	0	0	15.25	9.4575	0	9.25	0	2.25	0	7	92.3125	64.5	94	5.9375	507.5625	1.375	2.25	2.75	0	0	1.375	9.3525	331.6725	54.5	0	142.5	30	0	0	0.5	21.0825	0	218.25	740.75	8.9375	0	0	0	4	7.75	0	0	7.0625	8.25	55.9	45.775	0	1	1	1.835	20.75	Environmental Information Processing	Signal Transduction	Wnt Signaling Pathway
K00361	4.058	3.9	38.008	6.65	0	95.154	0	2.2	14.134	2.467	4.168	59.9	3.4	14.289999999999996	6.4	39.664	9.45	2.029	9.017	11	0	0	3.4	32.522000000000006	0.8	1.95	2.534	49.6	11.4	0	4.59	0	7.05	12.2	0	29.5	0	6.433	14.2	23.7	15.25	2.6	87.1	7.3	342.70799999999997	4.8	2.3	2.6	5.433	0.536	1.75	132.194	324.591	16.2	6.3	71.45	48.084	0	139.108	2.85	48.222	0.067	1.2	428.933	10.086	5.1	8.208	0	0.2	0.567	0	0	9.581	1.233	149.06199999999998	33.415	0	0	1.425	6.2940000000000005	19	Metabolism	Energy Metabolism	Nitrogen Metabolism
K00410	0	0	3065.946875	2800.4681250000003	0	2401.6949999999997	0	0	1424.825625	0	0	0	0	3884.086875	0	244.43875	0	548.943125	0	0	0	0	0	3864.319375	0	0	0	0	0	0	1533.49375	0	0	0	0	0	0	0	0	34.915	199.08	0	0	0	3184.32875	0	0	0	0	0	0	0	5038.456250000001	0	0	0	4339.183125	0	0	0	3638.045625	0	0	5244.016250000001	0	0	0	0	0	0	0	0	0	0	4463.880625	2029.96125	0	0	0	310.31625	0	Metabolism	Energy Metabolism	Oxidative Phosphorylation
K00473	6975.956666666668	41365.113333333335	45100.37333333333	30784.88666666667	10371.553333333335	41096.33666666667	31447.89333333333	29403.226666666666	12305.673333333334	20013.11333333333	46758.89333333333	2150	43514.47	35456.04666666667	32435.466666666664	4926.143333333333	25073.833333333332	39542.763333333336	21434.706666666665	38982.58	2256.28	41831.886666666665	30026.666666666668	23066.630000000005	52087.833333333336	58014.78	37166.443333333336	26769	42238.27333333334	1501.6733333333334	37747.01666666666	736.3333333333334	32742.22	41506.05	15505.333333333334	38679.386666666665	42116	37946.93333333333	796.3333333333334	46456.22	43783.85	20823.5	41185.333333333336	15568.136666666667	19894.236666666668	28784.166666666668	34215.333333333336	49291.56	19082.326666666664	55393.44666666666	9996.113333333333	26504.193333333333	42508.183333333334	38646.50666666666	52952.333333333336	32218.913333333338	36830.18	40625.113333333335	28830.039999999997	20117.666666666668	54975.30333333334	54369.89333333333	42206.78	23791.786666666667	39548.18	1377.76	53948.29	274.6666666666667	11709.24	25928.45	19624	1815.3333333333333	34479.60666666667	16189	65064.69666666666	36507.16333333334	38350	8703.78	29696.569999999996	4845.076666666667	117130.28	Metabolism	Amino Acid Metabolism	Lysine Degradation
K00521	893.4388888888889	27096.296666666665	5792.09	17712.981111111112	9251.703333333331	21388.69555555556	20507.062222222223	19210.79888888889	6873.892222222222	10509.75222222222	8655.375555555556	490.8888888888889	4859.12	17623.841111111113	3694.3222222222225	5335.7988888888885	15280.222222222224	34652.99222222222	3738.817777777778	4426.876666666667	1752.1144444444444	27900.88555555556	3414.777777777778	5319.02	5799.083333333333	6655.852222222222	4524.981111111111	6628.962222222222	16481.977777777778	1463.8366666666668	5975.016666666666	93.66666666666669	25621.10888888889	44187.46000000001	14737.555555555557	31357.536666666667	5242.777777777777	12804.755555555555	122.55555555555556	38532.99666666667	10330.161111111112	13750.777777777776	6470.555555555556	7491.728888888889	13750.857777777775	5806.388888888889	4796	18316.704444444444	8373.387777777778	6163.131111111111	1209.1144444444444	19058.49	21258.61	23042.85666666667	11828.444444444443	13193.878888888888	17917.562222222226	7470.963333333333	13757.8	19793.222222222223	13109.864444444444	8065.259999999999	21268.685555555552	15480.22777777778	17407.597777777777	323.21111111111105	22833.494444444445	316.22222222222223	7205.745555555556	23063.72333333333	2229.777777777778	258.3333333333333	18090.20888888889	13398.388888888889	9369.465555555556	18560.647777777776	8843.666666666666	7581.224444444443	15963.624444444444	546.3566666666667	53053.29666666666	Unclassified	Unclassified	Unclassified
K00550	5560.649999999999	41671.82736842105	36002.69999999999	31960.628947368423	10776.892105263156	41432.46526315789	31563.82157894735	32749.66368421052	12185.95052631579	21277.911578947373	38575.16157894737	1670.157894736842	34360.37000000001	33447.21157894737	25656.221052631583	4957.72894736842	25510.184210526317	40531.388421052645	17580.72210526316	30803.707894736857	2506.9147368421045	37435.71684210527	23724.736842105263	15079.613157894735	41126.36842105263	45902.19578947369	29493.76421052632	22223.184210526317	41814.31052631581	1715.1489473684214	29897.673684210524	588.0526315789474	36527.99684210527	43480.79263157896	17147.052631578947	43265.82157894736	33538.57894736842	35501.39315789474	623.7368421052631	50129.43631578946	34808.81947368421	21938.894736842107	32783.36842105263	15312.71631578948	19525.316842105265	23598.526315789473	27169.78947368421	43762.60210526314	18747.25	43734.125789473685	7912.80947368421	26042.18315789474	39272.53736842105	43716.649473684214	41826.94736842105	29290.258947368417	36368.23263157895	32722.318421052627	26191.82315789473	21408.315789473683	45086.18315789473	43572.08947368421	42148.06421052632	26672.519999999997	36693.585263157904	1136.157894736842	52030.191578947386	286.3157894736842	12177.48736842105	29795.460526315783	15508.684210526317	1453	34259.259473684215	17631.31947368421	52381.33368421052	33508.40315789475	31416.342105263157	8452.704210526317	32337.534736842103	3827.1268421052623	107654.48947368418	Metabolism	Lipid Metabolism	Glycerophospholipid Metabolism
K00562	333.3204347826087	0	2088.0960869565215	3834.4708695652175	1407.7969565217393	5280.736956521739	0	4431.681739130435	1026.9208695652171	1912.5473913043477	2795.6252173913044	0	1897.7752173913043	3583.656956521739	1424.113043478261	900.4930434782607	2330.521739130435	0	1243.88	1713.9052173913044	0	0	0	1262.738695652174	0	0	1681.485652173913	1798.3621739130435	0	136.3413043478261	1716.6565217391303	0	4121.521304347826	0	0	6198.079565217392	0	3378.820434782609	0	0	2016.4143478260871	1899.0217391304348	0	2020.651739130435	2570.916956521739	0	0	0	0	0	0	1446.6352173913044	3971.2691304347823	5664.03	2319.3478260869565	3047.0265217391307	3653.631739130434	0	2862.363913043478	0	2476.6047826086956	2628.594347826087	0	3067.998695652174	4230.019565217392	87.00217391304348	6707.603043478261	0	1727.2139130434782	2877.6017391304345	0	0	3196.5678260869563	2748.1160869565215	3318.925217391304	3139.972608695652	1850.5869565217392	1313.8265217391306	0	213.76652173913044	0	Metabolism	Amino Acid Metabolism	Tryptophan Metabolism
K00591	1138.61	2835.111666666666	7363.22	948.1383333333332	0	2923.6583333333333	0	921.0283333333332	611.3616666666667	0	0	0	7250.638333333333	3882.111666666666	5401.283333333334	105.60166666666667	0	1179.3100000000002	3220.5783333333334	6480.25	149.16666666666666	0	0	2476.6949999999997	0	9617.945	6111.891666666666	3814	3149.8050000000003	0	4054	0	0	548.3883333333333	0	2692.805	0	3849.1233333333334	0	0	47.083333333333336	0	0	1039.75	681.375	0	0	8130.556666666666	0	9232.473333333332	1654.25	5048.25	2436.9583333333335	999.445	28.833333333333332	3646.7833333333338	3485.64	0	2694.1933333333336	0	9122.268333333332	0	0	1474.0166666666669	4168.981666666667	212.6783333333333	4336.026666666667	0	624.6716666666667	637.2783333333333	3263.4166666666665	296	2597.2416666666663	261.47333333333336	10476.713333333331	1061.59	0	0	991.165	811.36	0	Metabolism	Metabolism Of Cofactors And Vitamins	Ubiquinone And Other Terpenoid-Quinone Biosynthesis
K00623	0	0	3410.660714285714	0	0	0	0	0	0	2706.661428571428	0	0	0	0	0	1039.7071428571428	0	0	0	0	0	0	0	762.2614285714286	0	0	0	0	0	0	0	0	0	8454.07142857143	0	0	0	4544.407142857143	0	0	12394.285714285714	0	0	0	3429.2114285714283	0	0	0	0	0	0	0	5977.75	6757.751428571428	0	4650.292857142857	0	0	0	0	6182.4400000000005	0	0	7341.700714285716	5606.612142857143	0	0	0	0	0	0	0	0	0	5242.4685714285715	2238.6407142857142	7063.321428571428	0	0	352.9642857142857	0	Metabolism	Lipid Metabolism	Glycerophospholipid Metabolism
