KO,rab.all,rab.win.0,rab.win.1,diff.btw,diff.win,effect,overlap,name,method
KO_48,-1.7125301496307372,-2.1523609705421682,3.5454185700188616,4.298740287010594,6.6144139510884745,0.5648911164473744,0.25200000109639836,health_statusHIV,ALDEx2
KO_49,3.012601704222795,2.2484836755338637,4.694807225061996,1.6641820245727064,5.604523698130192,0.3553011385661048,0.2956000008180427,health_statusHIV,ALDEx2
KO_50,5.508736331400084,5.626184706634623,4.791368566136793,-0.6773696909232467,1.6682788728890894,-0.3735892492306858,0.3481303744826746,health_statusHIV,ALDEx2
KO_51,4.917204595832752,5.4009665877136985,0.967604859703922,-3.92926698420865,5.512431585567043,-0.6100997979293026,0.22875425043086592,health_statusHIV,ALDEx2
KO_52,6.4355497815729485,6.554997985475422,5.624981696201756,-0.8071160219905216,1.7381629582366878,-0.4350130508646649,0.314200000718556,health_statusHIV,ALDEx2
KO_53,1.9797482459257143,1.8913833537338363,2.3047656629007665,0.252558854256383,6.234710940748181,0.03718333076705829,0.47290541900676203,health_statusHIV,ALDEx2
KO_54,-6.387915474469808,-5.561211064685253,-10.269641399402659,-3.9848208404070276,11.393724639802926,-0.42340113038023663,0.28200000089722566,health_statusHIV,ALDEx2
KO_55,-8.996223906153803,-8.68157155401202,-11.013868495248236,-2.3573971275591292,6.975776917227989,-0.2833504061273032,0.32460000066671274,health_statusHIV,ALDEx2
KO_56,-5.557314605416186,-6.276250119427601,0.8889433730098366,5.747994567179644,6.878307043313998,0.7407307584170142,0.2302000012687543,health_statusHIV,ALDEx2
KO_57,4.954391716607943,5.083626115901083,4.0982536520061785,-0.8378123251027967,1.8211455825254403,-0.4262336884280502,0.3201359734938261,health_statusHIV,ALDEx2
KO_58,-9.751553098923335,-9.51339878180234,-11.203374769261833,-1.7097562837057536,4.850088508004744,-0.3037207335769415,0.34680000056357574,health_statusHIV,ALDEx2
KO_59,-9.178593427476764,-8.950645185818653,-10.84828079795976,-1.7259461152869644,6.805465145920003,-0.23357502697740226,0.37112577530499713,health_statusHIV,ALDEx2
KO_60,5.950246559061171,6.0734097331331025,5.035126439386795,-0.8674601841871743,1.9043012942778117,-0.42395524315043126,0.3141371732840761,health_statusHIV,ALDEx2
KO_61,4.773143067598327,4.900499616638822,3.781725343802288,-0.8649150988473666,1.9712384898836781,-0.41549526077184984,0.3253349336762729,health_statusHIV,ALDEx2
KO_62,5.603476089896237,5.718009875619474,4.803677581491758,-0.7482923152312217,1.850534591257956,-0.38258847201996593,0.33440000062001135,health_statusHIV,ALDEx2
KO_63,6.135541937057933,6.249207957688489,5.343110626291018,-0.6925822213014579,1.611037507964213,-0.39113257235781734,0.32753449375363897,health_statusHIV,ALDEx2
KO_64,-6.35232841360736,-6.5149771765031534,-2.9259750413811014,1.434846126678691,8.225875250397989,0.16710985829519187,0.426400000250767,health_statusHIV,ALDEx2
KO_65,4.22977574259521,4.3635492364999156,3.1950462367868733,-1.0021525636351103,1.9568152634117006,-0.48185391463345073,0.2996000007958448,health_statusHIV,ALDEx2
KO_66,4.986995590289028,5.104800248905954,4.181568688789818,-0.7512494893040729,1.7955644214519246,-0.39157476249889994,0.33393321397927095,health_statusHIV,ALDEx2
KO_67,3.492578574124989,3.6210053977892587,2.634603051833439,-0.7725414132317567,1.761149741787393,-0.4155256834354102,0.3260000006599186,health_statusHIV,ALDEx2
KO_68,1.7500989983130681,2.2316528376276086,-2.2000460457248545,-3.9047947549563626,5.3340737281309565,-0.6540920517807631,0.22935413044967853,health_statusHIV,ALDEx2
KO_69,5.482829303048229,5.605576629951863,4.556567078847131,-0.8469218416329878,1.9560015638754962,-0.41492608949287135,0.32580000066088655,health_statusHIV,ALDEx2
KO_70,-8.936005423292801,-8.70586851123767,-10.630540774952582,-1.8966102298118477,7.539965522550077,-0.23294306755734479,0.36780000047378764,health_statusHIV,ALDEx2
KO_71,2.245824705779974,2.3963551851957936,1.3484131494410834,-0.8419149850783745,1.9469939981638191,-0.411887731165425,0.326134773704394,health_statusHIV,ALDEx2
KO_72,-6.628466760740671,-6.872504667066729,-4.195663720721019,2.080263379845549,5.571226972264939,0.3415005616777268,0.35032993456098216,health_statusHIV,ALDEx2
KO_73,-7.142157187571341,-7.334251456300398,-4.5810856919559555,1.8927824804137945,5.858201854165585,0.2901631356157509,0.3705258952834503,health_statusHIV,ALDEx2
KO_74,-6.114469682209587,-6.585746209174046,0.8901976928063764,3.949918105551331,9.57731974135164,0.4083960704157804,0.3331333739510223,health_statusHIV,ALDEx2
KO_75,-9.001753501899168,-8.674902076428136,-11.120632651321923,-2.370675843554186,5.081493747870175,-0.4124437540519409,0.31080000073606034,health_statusHIV,ALDEx2
KO_76,-9.102984660011876,-9.149516556862913,-8.639407474761658,1.5252268214703122,8.729349693279769,0.18159201199041064,0.41791641699773446,health_statusHIV,ALDEx2
KO_77,3.709046994865823,3.870617733940445,2.5691966992743693,-1.0473753386112712,2.3554691872826847,-0.3852738504106337,0.321535693542888,health_statusHIV,ALDEx2
KO_78,5.369915889156124,5.496816121435325,4.2784808897114885,-0.9601118986511676,1.9358458536185688,-0.4624451698614137,0.30160000078491933,health_statusHIV,ALDEx2
KO_79,5.413819987166039,5.561728169193306,4.694916403558393,-0.9194184977129645,1.5541711821379405,-0.5526485516865276,0.26634673164991357,health_statusHIV,ALDEx2
KO_80,6.631073563153759,6.775188603525631,5.837520601494338,-0.7882065473693913,1.5465276684728804,-0.4664047158751987,0.3081383730752017,health_statusHIV,ALDEx2
KO_1,5.434517410237019,5.1837302260932665,5.650224363655894,0.4697165389657103,1.7769981782077555,0.25741898269036834,0.39172165604740194,studyKervinen_2022,ALDEx2
KO_2,-5.673441544602843,-3.391504694778887,-7.236389540079006,-3.5122708660547186,6.459897811782262,-0.5202509987530213,0.2835432922293101,studyKervinen_2022,ALDEx2
KO_3,-9.573986018528483,-10.445053616860713,-8.601261144473288,1.773014029600179,4.660916789858851,0.3365495611301084,0.3423315342766209,studyKervinen_2022,ALDEx2
KO_4,-0.17086732455231246,0.06079050733712599,-1.1279452341953666,-1.0101702511190922,6.27306899316888,-0.16071476616841157,0.41931613704867177,studyKervinen_2022,ALDEx2
KO_5,5.800256461369478,5.425266752613394,6.09042268487908,0.6436461225967078,1.9005738277434485,0.3248701140155881,0.3599280149035883,studyKervinen_2022,ALDEx2
KO_6,4.903345796804924,4.543044246005424,5.236625575491187,0.7489436090611052,1.9578384029155003,0.3641593728478511,0.34473105436181334,studyKervinen_2022,ALDEx2
KO_7,6.094303407026343,5.787741338115903,6.4424162640578215,0.7991086773324634,2.1120553537385125,0.3611409646206829,0.3494000005520858,studyKervinen_2022,ALDEx2
KO_8,3.4513062523570848,3.5821548428463656,3.3132956465187733,-0.6798733859873431,10.293571153210324,-0.0804067116541656,0.40780000031815167,studyKervinen_2022,ALDEx2
KO_9,-6.905167301183339,-3.0615725062824204,-8.441264168801634,-4.905533290850337,7.48049363708018,-0.5916653727743615,0.27234553185074156,studyKervinen_2022,ALDEx2
KO_10,-1.2200953594357857,-1.9441873425955203,-0.6117436307884541,1.2515091510335008,3.735097875098755,0.2907279136655141,0.3514000005433239,studyKervinen_2022,ALDEx2
KO_11,2.4870972722137052,2.6070866089242424,2.38621106525652,-0.5848499879296618,6.943697817599542,-0.09247361763149733,0.4058000003255556,studyKervinen_2022,ALDEx2
KO_12,-9.7386419524016965,-10.277291355142523,-9.162319798109863,1.0256743893078042,4.891485813916881,0.1831587278878522,0.4105178967287356,studyKervinen_2022,ALDEx2
KO_13,-9.184072129901,-9.214313094243789,-9.153856318918466,-0.09851986729677797,5.1422116960895226,-0.01442538720027468,0.49150169968839247,studyKervinen_2022,ALDEx2
KO_14,2.8133733074907687,2.358624791428005,3.2085545899546175,1.1066518503215934,2.8620769273950217,0.35443973994798905,0.34080000059053417,studyKervinen_2022,ALDEx2
KO_15,-0.6869457225627933,0.45170112349251923,-6.363287193990981,-1.4261881325993508,9.257812602365771,-0.18983667988444594,0.39792041627173924,studyKervinen_2022,ALDEx2
KO_16,6.2623751579486715,5.8839321315369375,6.5503153793578255,0.6531063641339019,1.8793178411397982,0.328830460886979,0.3586000005123053,studyKervinen_2022,ALDEx2
KO_17,6.018126812804676,5.639791283913416,6.30588467905671,0.645248937740889,1.8801200751421665,0.332032717959708,0.361327734953668,studyKervinen_2022,ALDEx2
KO_18,6.716744127186118,6.344336837743206,7.0027680454397245,0.6037095657232867,1.8664324044373006,0.3102914880395408,0.3662000004804014,studyKervinen_2022,ALDEx2
KO_19,4.234019532792987,3.913454437515771,4.499573051061307,0.6189812317978776,2.0280794376585742,0.2859841699954583,0.37732453552791795,studyKervinen_2022,ALDEx2
KO_20,-9.047980896288804,-9.1929081964009,-8.895077004185172,0.06107033663631345,6.470894299678525,0.00835484322974217,0.49640000001200085,studyKervinen_2022,ALDEx2
KO_21,5.243120041837887,5.059394761759764,5.4071795400150435,0.31419516730232955,1.8012179840026756,0.13044118637018404,0.4293141374128939,studyKervinen_2022,ALDEx2
KO_22,-8.693303382957943,-8.010982055615683,-9.173428445552668,-2.247556629763422,8.618023823997198,-0.2853801579193811,0.3746000004460571,studyKervinen_2022,ALDEx2
KO_23,1.0472656502808375,0.4299911599889157,1.639392550230907,1.4447758215495177,3.8802888164202565,0.3195439858561817,0.31993601348682105,studyKervinen_2022,ALDEx2
KO_24,-8.732290950914674,-9.929232458936003,-7.397871162961336,2.511436117446485,4.966945523261293,0.4596930526978493,0.2897420524407609,studyKervinen_2022,ALDEx2
KO_25,7.444719667456934,7.162138782326083,7.696549648297127,0.5827046551817561,1.7597353141586907,0.31838341396844005,0.3647270550754085,studyKervinen_2022,ALDEx2
KO_26,5.793365411667292,5.560136703588832,5.994848532704397,0.39431454780864206,1.859996650709002,0.201502145221988,0.4137172568450084,studyKervinen_2022,ALDEx2
KO_27,-8.95793878638679,-10.217725153505771,-7.445949146790838,3.249382004767134,7.125485165096934,0.46087249869164393,0.2741451719112689,studyKervinen_2022,ALDEx2
KO_28,-7.396818817686672,3.0249575533038673,-9.197358332513549,-11.085178811850177,8.70099179238166,-1.0534608775673426,0.1781643689575115,studyKervinen_2022,ALDEx2
KO_29,5.330418698108583,4.97122307084917,5.582396657277835,0.6674743091623685,2.186506145142935,0.28276323189274855,0.3818000004173218,studyKervinen_2022,ALDEx2
KO_30,3.3446874670219784,3.0349895173041452,3.723651775985018,0.6908343533707249,2.24131411622715,0.2567815832899336,0.3649270150825744,studyKervinen_2022,ALDEx2
KO_31,-8.82531835890055,-9.991851787707915,-7.440382228663283,2.980936729545469,8.845654422839981,0.35402171358399526,0.2915416925023838,studyKervinen_2022,ALDEx2
KO_32,5.901704802741499,5.693018379753858,6.129789182848237,0.3907117084285079,1.7623070244090844,0.21437604743261307,0.40620000032407216,studyKervinen_2022,ALDEx2
KO_33,-7.301142963071267,-7.491233402679416,-7.17245679871592,0.19772431235232268,9.094618300548493,0.02182089038848123,0.48920000003601655,studyKervinen_2022,ALDEx2
KO_34,5.895713073589475,5.54185529928109,6.1931352390859935,0.6757593336640326,1.8739297011161526,0.35115816338748274,0.34900000055384645,studyKervinen_2022,ALDEx2
KO_35,5.486720644745445,5.149287008865112,5.78731852047626,0.6910906896209541,1.891609266821523,0.34710622085005455,0.34973005453961753,studyKervinen_2022,ALDEx2
KO_36,5.434743050186301,5.148343725831368,5.722799330242202,0.6282199855054733,1.8772593889780946,0.3329493937166852,0.3583283348463895,studyKervinen_2022,ALDEx2
KO_37,2.3560874221946815,2.3168305367587303,2.4010084340472417,-0.07785732826756986,8.280797284403832,-0.01092841621569055,0.48740000004202677,studyKervinen_2022,ALDEx2
KO_38,-8.153465079412646,-8.007882657158266,-8.252371842127891,-0.6306341603988557,5.232381525453918,-0.11023590445229862,0.4512000001642314,studyKervinen_2022,ALDEx2
KO_39,-9.069208336746946,-9.249255099463465,-8.878202651710422,0.32686839427263426,5.001012353339189,0.05665958553083233,0.4713057389481549,studyKervinen_2022,ALDEx2
KO_40,4.9454513723992655,5.256041445976632,4.628074695575242,-0.6719256248864629,1.8369302441759272,-0.33971794544654127,0.3514000005433239,studyKervinen_2022,ALDEx2
KO_41,5.289298543970205,4.819647596549629,5.819239927551467,0.8819172963281732,2.3017700818838733,0.36725467033646064,0.34400000057607766,studyKervinen_2022,ALDEx2
KO_42,3.1830109052307325,2.8412651847570216,3.5760543941635086,0.7642877845478773,1.705361290597128,0.43371463646503977,0.3211357735288654,studyKervinen_2022,ALDEx2
KO_43,2.5512932006197397,2.9006043433344586,1.3385542562177237,-1.9198702648211485,3.386269823930501,-0.5359675433770741,0.28300000089119515,studyKervinen_2022,ALDEx2
KO_44,3.0972047530239455,2.8940141458424407,3.260445016169492,0.41066898873112656,1.9328441530109952,0.15652921641536646,0.4114000003049077,studyKervinen_2022,ALDEx2
KO_45,3.544192434797272,3.5573940798286112,3.5332387446448044,-0.13148916138643418,1.4452206853208862,-0.08166035472842267,0.46610677875772466,studyKervinen_2022,ALDEx2
KO_46,1.419722079088766,1.4341359147419457,1.406312337433386,-0.2857354961263425,4.918359037970226,-0.05831814669975799,0.4488000001724756,studyKervinen_2022,ALDEx2
KO_47,4.399738503524445,4.040581140081194,4.684549917516195,0.6334698130148722,1.8117381868255862,0.32977968768980104,0.35900000051060543,studyKervinen_2022,ALDEx2
KO_48,-1.7125301496307372,1.9602206508860842,-2.911564485081853,-3.5733718566045685,7.172987789794827,-0.43984693768769345,0.3206000006863604,studyKervinen_2022,ALDEx2
KO_49,3.012601704222795,4.5161575664370766,-1.8143366785355246,-5.056983317599753,5.227921735167181,-0.8720086010215298,0.1642000020390314,studyKervinen_2022,ALDEx2
KO_50,5.508736331400084,5.252764686698091,5.740768692544313,0.4604560813478491,1.7180306444316509,0.2565841534202819,0.39112177602571213,studyKervinen_2022,ALDEx2
KO_51,4.917204595832752,2.8738824385757953,5.752010051851279,2.266954040310197,5.82618282686724,0.3333723468546519,0.34173165425533764,studyKervinen_2022,ALDEx2
KO_52,6.4355497815729485,6.119257697067339,6.708102548437789,0.5997947040308835,1.7876210946292286,0.32601826982284793,0.3597280548964361,studyKervinen_2022,ALDEx2
KO_53,1.9797482459257143,2.067143793144741,1.8606746621652408,-0.5270916376488319,7.9038529377902105,-0.06272679186910757,0.44940000017041193,studyKervinen_2022,ALDEx2
KO_54,-6.387915474469808,-7.852435296913998,-5.026049811411604,1.5859543721369533,11.755549807462561,0.14648927140046672,0.3901219759895703,studyKervinen_2022,ALDEx2
KO_55,-8.996223906153803,-10.292406029336636,-7.412968846445942,3.3603259255309084,7.867678173237976,0.44340380969647725,0.2588000010478434,studyKervinen_2022,ALDEx2
KO_56,-5.557314605416186,-2.4806350001693787,-6.737288527159543,-3.236718164663439,8.15764510653667,-0.3803747609307031,0.35900000051060543,studyKervinen_2022,ALDEx2
KO_57,4.954391716607943,4.616824789676199,5.1863820867783845,0.5389838456371128,1.900156721516998,0.271140840912716,0.37932413559992856,studyKervinen_2022,ALDEx2
KO_58,-9.751553098923335,-10.300268402752287,-9.163563203319027,1.024045922552852,4.921361764102513,0.18484843471800988,0.41100000030637407,studyKervinen_2022,ALDEx2
KO_59,-9.178593427476764,-9.19207260581845,-9.168579035582088,-0.37018181146683915,6.53677511120188,-0.05207171003995668,0.47370525903606747,studyKervinen_2022,ALDEx2
KO_60,5.950246559061171,5.598476283195585,6.229680724212518,0.6863715565657889,1.9350623468700023,0.3431452054963758,0.35712857480351545,studyKervinen_2022,ALDEx2
KO_61,4.773143067598327,4.49792966279861,5.090394838472353,0.6059503394931549,1.9943300328415128,0.2895797364338636,0.37792441554951606,studyKervinen_2022,ALDEx2
KO_62,5.603476089896237,5.278947533912985,5.863224266695619,0.6155738787825067,1.8636194211224355,0.31430275897413296,0.36952609524754887,studyKervinen_2022,ALDEx2
KO_63,6.135541937057933,5.830961402184151,6.460338436128847,0.55193801383786,1.6435919006205943,0.32084270506767704,0.3632000004928968,studyKervinen_2022,ALDEx2
KO_64,-6.35232841360736,-6.462856958911896,-6.296748796422769,-0.17899296465723147,7.476185180660402,-0.02174503918206127,0.4920000000266737,studyKervinen_2022,ALDEx2
KO_65,4.22977574259521,3.8328662139454632,4.472398097225073,0.6416525859556925,2.0053375062400947,0.3083667468796847,0.36832633520448443,studyKervinen_2022,ALDEx2
KO_66,4.986995590289028,4.697122095066257,5.19395579340749,0.5166839740110962,1.8958255156383363,0.2554763779769716,0.3890000003891806,studyKervinen_2022,ALDEx2
KO_67,3.492578574124989,3.190757856443874,3.7170779352888705,0.4891114421311018,1.8520703070921916,0.2553641639494155,0.39092181601848264,studyKervinen_2022,ALDEx2
KO_68,1.7500989983130681,-0.306244108940132,2.5836331697122152,2.2070119159908583,5.581614214662581,0.3539500457871403,0.3460000005671338,studyKervinen_2022,ALDEx2
KO_69,5.482829303048229,5.139161663717239,5.750551501216931,0.6195073972446559,1.9705172986201522,0.3028474435381011,0.3759248154775396,studyKervinen_2022,ALDEx2
KO_70,-8.936005423292801,-10.180140070242238,-7.428436306040642,3.1467388463110897,7.072130509203121,0.45263650839933445,0.2747450519314721,studyKervinen_2022,ALDEx2
KO_71,2.245824705779974,2.004190405305585,2.4528494252033237,0.4578789849194198,2.0519779881203952,0.21917462239392924,0.4026000003374727,studyKervinen_2022,ALDEx2
KO_72,-6.628466760740671,-5.525507229121204,-7.286308273499857,-1.8477276041917374,5.588928272895496,-0.3082560041981568,0.37152569531936513,studyKervinen_2022,ALDEx2
KO_73,-7.142157187571341,-6.522109948672344,-7.539482841778955,-1.210634785552121,5.818486336072099,-0.19782278889622398,0.4156000002895842,studyKervinen_2022,ALDEx2
KO_74,-6.114469682209587,-2.2714392515085144,-6.807804109613817,-2.4851347235916084,9.430435935005297,-0.2670354725072229,0.38640000039927713,studyKervinen_2022,ALDEx2
KO_75,-9.001753501899168,-10.140782239843093,-7.8570612295605455,2.1426861490827305,4.880329469570223,0.3902193334859215,0.3158000007104163,studyKervinen_2022,ALDEx2
KO_76,-9.102984660011876,-9.033865930230437,-9.162871600726698,-0.5920957856114848,6.473623215703362,-0.08310047576041255,0.45770845845026864,studyKervinen_2022,ALDEx2
KO_77,3.709046994865823,3.4885181975730624,3.995905187972082,0.49255425992871826,2.449583052054812,0.15332576222646827,0.42531493726712716,studyKervinen_2022,ALDEx2
KO_78,5.369915889156124,4.965837430895638,5.669631772703519,0.7299710670100534,1.9526429426086134,0.36172706664915005,0.3500000005494506,studyKervinen_2022,ALDEx2
KO_79,5.413819987166039,5.234519152290472,5.5576220210453116,0.47406141501910337,1.786506115352093,0.2532221890108327,0.38972205597511644,studyKervinen_2022,ALDEx2
KO_80,6.631073563153759,6.440891423651772,6.818935401104863,0.3242934848953092,1.7110406185158262,0.17946227829327283,0.42040000027223273,studyKervinen_2022,ALDEx2
KO_1,5.434517410237019,5.325277593229866,6.053008585615597,0.6121360960401336,1.5211029033701222,0.37214779504709283,0.3486473888148571,studyLivson_2022,ALDEx2
KO_2,-5.673441544602843,-5.556328335557804,-6.213434492839916,-1.1848291397974267,6.38998527720628,-0.1687639017311922,0.4229424111759427,studyLivson_2022,ALDEx2
KO_3,-9.573986018528483,-9.54555334218323,-9.767488533153742,-0.33111182318867005,4.704612472926211,-0.05919060128981275,0.4681743997717118,studyLivson_2022,ALDEx2
KO_4,-0.17086732455231246,-0.2811578616168662,0.9413330044848802,1.197413244803446,6.110037431389431,0.1918678658829123,0.38456156771682803,studyLivson_2022,ALDEx2
KO_5,5.800256461369478,5.696816019208853,6.336687959323715,0.5552819661956501,1.6171157614434328,0.32149775632734817,0.36861739397109566,studyLivson_2022,ALDEx2
KO_6,4.903345796804924,4.796180811070771,5.487403722469656,0.5404634512015516,1.6745795749738281,0.29965654756519633,0.3826066687838587,studyLivson_2022,ALDEx2
KO_7,6.094303407026343,5.99936956524807,6.5837744902645605,0.4395065083101346,1.7897289370289933,0.232416324993666,0.4021916535266927,studyLivson_2022,ALDEx2
KO_8,3.4513062523570848,3.3720651422558947,4.406391296275002,0.9420222383314116,10.652030896141259,0.10329137651969574,0.3378409893963686,studyLivson_2022,ALDEx2
KO_9,-6.905167301183339,-6.893499054385128,-7.0343590645589025,-0.2994875172576261,7.877952929363259,-0.035578200462227816,0.48309629291881695,studyLivson_2022,ALDEx2
KO_10,-1.2200953594357857,-1.2282820530743024,-1.0655237575779894,-0.07676901532279334,3.7936266923894086,-0.015195876250285238,0.49160447765000115,studyLivson_2022,ALDEx2
KO_11,2.4870972722137052,2.378607208327465,3.713550681309582,1.1909563566386074,2.768999700908704,0.21574868812168074,0.26020051435090286,studyLivson_2022,ALDEx2
KO_12,-9.7386419524016965,-9.735775880177421,-9.757648179976432,-0.09383918243954703,4.679905990575381,-0.01786632719810667,0.4906716418333376,studyLivson_2022,ALDEx2
KO_13,-9.184072129901,-9.102344653053361,-9.803458106058933,-0.8255954169123356,4.805431976404643,-0.15548767078295156,0.4235074630415552,studyLivson_2022,ALDEx2
KO_14,2.8133733074907687,2.693011038682654,3.5623309240042764,0.707414483472026,2.3362688251006,0.272273625452302,0.3756996274661359,studyLivson_2022,ALDEx2
KO_15,-0.6869457225627933,-0.13887917590471854,-7.578950874901434,-1.7075903322503927,9.519118309692201,-0.20865751761348827,0.39085820947462485,studyLivson_2022,ALDEx2
KO_16,6.2623751579486715,6.157580583931479,6.81122728648239,0.559911501351325,1.5866389506713294,0.31849398955607533,0.3701026125716302,studyLivson_2022,ALDEx2
KO_17,6.018126812804676,5.916547717126693,6.550293634515315,0.5526532072616055,1.6424675653743908,0.306568159692697,0.37188155809377654,studyLivson_2022,ALDEx2
KO_18,6.716744127186118,6.6215839165133605,7.237069102227371,0.547655770351358,1.589826195500744,0.3142201304396731,0.3763992543279868,studyLivson_2022,ALDEx2
KO_19,4.234019532792987,4.106209548230327,4.93692283156826,0.6547788779780856,1.7068896117549661,0.3538209039999815,0.3547108216147291,studyLivson_2022,ALDEx2
KO_20,-9.047980896288804,-8.943989869112102,-9.752258344860541,-1.0617535440806307,5.47257013091172,-0.17158736016964304,0.4067164183484745,studyLivson_2022,ALDEx2
KO_21,5.243120041837887,5.138544499381396,5.856576836263086,0.6408093554881455,1.5912032875577355,0.3518905079846605,0.3346548515876571,studyLivson_2022,ALDEx2
KO_22,-8.693303382957943,-8.526214563858609,-9.768618429884205,-1.728827829994498,6.516244749018041,-0.23624322782832302,0.3680037319863325,studyLivson_2022,ALDEx2
KO_23,1.0472656502808375,1.1926509165310648,-1.8137974960534287,-2.3053830544801466,4.096830947696818,-0.49185154575033574,0.2835159722957799,studyLivson_2022,ALDEx2
KO_24,-8.732290950914674,-8.56939909264084,-9.784496449425244,-1.3931045610308361,4.8953113868195866,-0.25015277297645866,0.3821403596233812,studyLivson_2022,ALDEx2
KO_25,7.444719667456934,7.3549951636083994,7.9473809498865915,0.48163226644508095,1.5123529797620154,0.29313131914176027,0.3830729779443387,studyLivson_2022,ALDEx2
KO_26,5.793365411667292,5.680076821940916,6.492701377125982,0.7473753182874474,1.603200331462725,0.4314660205319947,0.3215951501802568,studyLivson_2022,ALDEx2
KO_27,-8.95793878638679,-8.831561039204264,-9.77111209582779,-1.3332631068709704,6.036037080320373,-0.2049831586432702,0.39295709006068186,studyLivson_2022,ALDEx2
KO_28,-7.396818817686672,-7.455044707808208,-6.675567926122865,1.2351014293412832,12.855372264698339,0.10228738024747532,0.4076492541646789,studyLivson_2022,ALDEx2
KO_29,5.330418698108583,5.183263074237811,6.103494809770552,0.7200458287010303,1.823795180864208,0.3714993911443655,0.34250408099723445,studyLivson_2022,ALDEx2
KO_30,3.3446874670219784,3.3392703263879606,3.390315071578338,0.10686478891327811,1.936614863839301,0.040237325531556116,0.4775005829885848,studyLivson_2022,ALDEx2
KO_31,-8.82531835890055,-8.677506031439407,-9.719923650628068,-1.4887078756248684,6.353126176139602,-0.20192492752685587,0.3850279856247929,studyLivson_2022,ALDEx2
KO_32,5.901704802741499,5.842982319610054,6.344578868358093,0.4943986944638703,1.5712217473294903,0.2926713149774315,0.37677780427814495,studyLivson_2022,ALDEx2
KO_33,-7.301142963071267,-6.948392017434343,-9.351790743393746,-2.8080753218270074,8.064608722627703,-0.35841371631980684,0.34095149333930336,studyLivson_2022,ALDEx2
KO_34,5.895713073589475,5.790485352963352,6.445638120391597,0.5572061941731135,1.5813688732702036,0.33147617845228844,0.37126865734127373,studyLivson_2022,ALDEx2
KO_35,5.486720644745445,5.388972310841849,6.038406982747992,0.5403177681320428,1.6510079540817117,0.29283884722035036,0.38526119457877656,studyLivson_2022,ALDEx2
KO_36,5.434743050186301,5.33209445640489,6.04300940785565,0.5245885523064588,1.5866654323641387,0.3129739892739982,0.3754664185121873,studyLivson_2022,ALDEx2
KO_37,2.3560874221946815,2.260849106106877,3.380533691271789,0.8799398478927491,7.782142474083498,0.12465828744410193,0.33605410531015717,studyLivson_2022,ALDEx2
KO_38,-8.153465079412646,-8.166186258775983,-8.02717066013373,0.202425703330829,5.4259459825082095,0.032443321688339036,0.4834421642542304,studyLivson_2022,ALDEx2
KO_39,-9.069208336746946,-8.969148782666949,-9.802822219897282,-0.9885474383218638,4.732405274751152,-0.1807680375832159,0.4137126869702402,studyLivson_2022,ALDEx2
KO_40,4.9454513723992655,4.960587355187256,4.87598218068658,0.03501189664165549,1.6751063782230786,0.019875126111537113,0.4900909303316865,studyLivson_2022,ALDEx2
KO_41,5.289298543970205,5.19452244916889,5.705043040318833,0.4671528419354485,2.083870890030465,0.20395338414066255,0.41035206383764805,studyLivson_2022,ALDEx2
KO_42,3.1830109052307325,3.128805371792032,3.506514599573766,0.24947066533822415,1.4908008096064873,0.14763556800670208,0.4399626955429147,studyLivson_2022,ALDEx2
KO_43,2.5512932006197397,2.4539126973374317,2.9056387845029583,0.6804022176968187,2.3172391772082603,0.2241738619826631,0.36893656780201073,studyLivson_2022,ALDEx2
KO_44,3.0972047530239455,2.9820499304377064,3.8312553129748506,0.8115399092536473,1.665942117846423,0.4034749149663565,0.31242714018217776,studyLivson_2022,ALDEx2
KO_45,3.544192434797272,3.4674040546966287,4.084368577323505,0.5585540740676191,1.2173315634171678,0.41681449922839997,0.32089552331928656,studyLivson_2022,ALDEx2
KO_46,1.419722079088766,1.4406185984096767,1.1956535392253107,-0.24969317046969852,4.666107335224013,-0.05118439048340878,0.45079291067295857,studyLivson_2022,ALDEx2
KO_47,4.399738503524445,4.304530371120156,4.912394134949712,0.5135491546670172,1.5739867940805712,0.3107341626625365,0.3753788767968552,studyLivson_2022,ALDEx2
KO_48,-1.7125301496307372,-1.5231172363852208,-2.6051441909461817,-1.2267720522480552,7.485162339895233,-0.1643705400576731,0.4280718119438248,studyLivson_2022,ALDEx2
KO_49,3.012601704222795,2.8459195442728813,4.351281722475928,1.290546089433068,5.885509794235965,0.23660378613608757,0.3497318729796068,studyLivson_2022,ALDEx2
KO_50,5.508736331400084,5.413445921288819,5.985570103711302,0.5134857495039862,1.4615563514320415,0.3263703481119883,0.3658195390089512,studyLivson_2022,ALDEx2
KO_51,4.917204595832752,4.842276047577019,5.696363556095774,1.2815774310951364,5.205099720206258,0.21983795896463793,0.37849813491358747,studyLivson_2022,ALDEx2
KO_52,6.4355497815729485,6.343607809949484,6.954698321269416,0.5358688111827856,1.5503679247900202,0.32529815598622364,0.3693168577116543,studyLivson_2022,ALDEx2
KO_53,1.9797482459257143,1.9386541432036521,2.579474921898,1.2048109258549706,6.693376785532661,0.16359855692217748,0.3916996974138044,studyLivson_2022,ALDEx2
KO_54,-6.387915474469808,-6.580670538294808,3.0041850315773067,1.409681911715826,12.561908549578401,0.11985401938343954,0.38013059759132595,studyLivson_2022,ALDEx2
